,spore-print-color_Certain Poisonous,cap-color_e,cap-surface_s,cap-surface_y,ring-number_Certain Poisonous,cap-color_Other,veil-color_Certain Poisonous,cap-shape_Certain Poisonous,cap-surface_Certain Poisonous,cap-shape_f,stalk-root_b,stalk-surface-above-ring_Other,cap-shape_x,cap-color_n,cap-color_g,gill-color_Other,gill-color_p,cap-color_Certain Edible,cap-shape_Certain Edible,ring-type_Certain Edible,stalk-surface-below-ring_y,label
5137,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5138,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
5139,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
5140,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5141,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
5142,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
5143,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,0
5144,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
5145,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
5146,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
5147,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
5148,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1
5149,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
5150,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
5151,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
5152,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5153,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5154,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0
5155,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
5156,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
5157,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
5158,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5159,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0
5160,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
5161,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
5162,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
5163,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
5164,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5165,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
5166,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5167,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
5168,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0
5169,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
5170,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
5171,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5172,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5173,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5174,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
5176,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
5177,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
5178,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
5179,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
5180,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
5181,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,0
5182,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5183,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
5184,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
5185,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
5186,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
5187,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
5188,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
