,Unnamed: 0,id,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class,label
3901,3901,3902,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
3902,3902,3903,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,y,p,p,0
3903,3903,3904,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
3904,3904,3905,x,f,w,f,Certain Poisonous,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,v,d,p,0
3905,3905,3906,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,d,p,0
3906,3906,3907,x,y,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,d,p,0
3907,3907,3908,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,p,p,0
3908,3908,3909,f,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,d,p,0
3909,3909,3910,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,d,p,0
3910,3910,3911,f,y,g,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
3911,3911,3912,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,g,p,0
3912,3912,3913,f,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
3913,3913,3914,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,g,p,0
3914,3914,3915,x,f,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
3915,3915,3916,f,y,n,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
3916,3916,3917,f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
3917,3917,3918,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,g,p,0
3918,3918,3919,f,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
3919,3919,3920,f,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
3920,3920,3921,f,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,y,d,e,1
3921,3921,3922,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
3922,3922,3923,f,f,e,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
3923,3923,3924,f,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
3924,3924,3925,f,f,g,t,n,f,c,b,w,t,b,s,s,Certain Edible,p,p,w,o,p,n,v,d,e,1
3925,3925,3926,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,y,d,p,0
3926,3926,3927,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,y,g,p,0
3927,3927,3928,f,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,g,p,0
3928,3928,3929,f,y,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,n,v,d,e,1
3929,3929,3930,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,y,d,p,0
3930,3930,3931,f,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
3931,3931,3932,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,v,g,p,0
3932,3932,3933,f,y,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
3933,3933,3934,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,p,p,0
3934,3934,3935,f,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
3935,3935,3936,x,s,Other,f,Certain Poisonous,f,c,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
3936,3936,3937,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,g,p,0
3937,3937,3938,f,f,e,t,n,f,c,b,u,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,v,d,e,1
3938,3938,3939,f,y,e,t,n,f,c,b,n,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
3939,3939,3940,x,f,Other,f,Certain Poisonous,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d,p,0
3940,3940,3941,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
3941,3941,3942,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,g,p,0
3942,3942,3943,x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
3943,3943,3944,f,f,e,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
3944,3944,3945,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
3945,3945,3946,f,y,g,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
3946,3946,3947,x,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,d,p,0
3947,3947,3948,f,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,g,p,0
3948,3948,3949,f,f,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
3949,3949,3950,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,g,p,0
3950,3950,3951,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,g,p,0
3951,3951,3952,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,v,g,p,0
3952,3952,3953,f,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,g,p,0
3953,3953,3954,x,s,Other,f,Certain Poisonous,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
3954,3954,3955,x,f,g,f,Certain Poisonous,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,s,d,p,0
3955,3955,3956,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,p,p,0
3956,3956,3957,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,y,p,p,0
3957,3957,3958,f,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,d,p,0
3958,3958,3959,f,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
3959,3959,3960,x,s,g,t,Certain Poisonous,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,v,u,p,0
3960,3960,3961,x,y,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,d,p,0
3961,3961,3962,f,f,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
3962,3962,3963,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,d,p,0
3963,3963,3964,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
3964,3964,3965,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
3965,3965,3966,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,g,p,0
3966,3966,3967,f,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,y,g,p,0
3967,3967,3968,f,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
3968,3968,3969,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,y,p,p,0
3969,3969,3970,x,s,w,f,Certain Poisonous,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
3970,3970,3971,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,v,p,p,0
3971,3971,3972,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
3972,3972,3973,f,y,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
3973,3973,3974,f,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,v,d,e,1
3974,3974,3975,x,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
3975,3975,3976,x,s,Other,f,Certain Poisonous,f,c,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
3976,3976,3977,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,g,p,0
3977,3977,3978,x,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
3978,3978,3979,x,s,w,f,Certain Poisonous,f,c,n,u,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
3979,3979,3980,f,f,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
3980,3980,3981,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,v,g,p,0
3981,3981,3982,x,f,Other,f,Certain Poisonous,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
3982,3982,3983,f,s,w,t,Certain Poisonous,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,g,p,0
3983,3983,3984,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,p,p,0
3984,3984,3985,x,y,Other,t,n,f,c,b,Certain Edible,e,?,s,s,Certain Edible,w,p,w,t,e,w,c,w,e,1
3985,3985,3986,f,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,y,g,p,0
3986,3986,3987,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,y,g,p,0
3987,3987,3988,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,g,p,0
3988,3988,3989,f,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,g,p,0
3989,3989,3990,f,f,g,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,n,y,d,e,1
3990,3990,3991,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,v,d,p,0
3991,3991,3992,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,v,d,p,0
3992,3992,3993,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,g,p,0
3993,3993,3994,x,f,g,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
3994,3994,3995,x,f,g,f,Certain Poisonous,f,c,n,u,e,b,s,s,w,w,p,w,o,p,n,v,d,p,0
3995,3995,3996,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,g,p,0
3996,3996,3997,x,s,g,t,Certain Poisonous,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,g,p,0
3997,3997,3998,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
3998,3998,3999,f,y,g,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
3999,3999,4000,f,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
4000,4000,4001,f,f,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
4001,4001,4002,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
4002,4002,4003,f,y,n,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
4003,4003,4004,f,f,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
4004,4004,4005,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,y,p,p,0
4005,4005,4006,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,y,d,p,0
4006,4006,4007,f,f,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
4007,4007,4008,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
4008,4008,4009,f,f,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
4009,4009,4010,f,y,e,t,n,f,c,b,w,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
4010,4010,4011,f,y,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
4011,4011,4012,f,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,p,p,0
4012,4012,4013,x,f,e,t,n,f,c,b,u,t,b,s,s,Certain Edible,p,p,w,o,p,k,v,d,e,1
4013,4013,4014,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
4014,4014,4015,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,p,p,0
4015,4015,4016,f,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
4016,4016,4017,x,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,p,p,0
4017,4017,4018,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,d,p,0
4018,4018,4019,x,f,g,t,n,f,c,b,u,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
4019,4019,4020,x,y,g,t,n,f,c,b,u,t,b,s,s,Certain Edible,w,p,w,o,p,n,v,d,e,1
4020,4020,4021,f,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,g,p,0
4021,4021,4022,f,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,d,p,0
4022,4022,4023,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
4023,4023,4024,x,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,p,p,0
4024,4024,4025,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,p,p,0
4025,4025,4026,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,v,g,p,0
4026,4026,4027,x,s,g,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,v,d,p,0
4027,4027,4028,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
4028,4028,4029,f,s,Other,t,Certain Poisonous,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g,p,0
4029,4029,4030,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,d,p,0
4030,4030,4031,x,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,d,p,0
4031,4031,4032,x,s,w,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,k,s,d,p,0
4032,4032,4033,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,d,p,0
4033,4033,4034,f,f,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,v,d,e,1
4034,4034,4035,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,g,p,0
4035,4035,4036,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,d,p,0
4036,4036,4037,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
4037,4037,4038,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,g,p,0
4038,4038,4039,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,d,p,0
4039,4039,4040,f,f,g,t,n,f,c,b,u,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
4040,4040,4041,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,d,p,0
4041,4041,4042,f,y,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d,e,1
4042,4042,4043,f,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,d,p,0
4043,4043,4044,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,p,p,0
4044,4044,4045,f,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
4045,4045,4046,x,s,w,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
4046,4046,4047,x,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,d,p,0
4047,4047,4048,f,y,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
4048,4048,4049,x,f,w,f,Certain Poisonous,f,c,n,u,e,b,s,s,w,w,p,w,o,p,k,s,d,p,0
4049,4049,4050,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
4050,4050,4051,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,d,p,0
4051,4051,4052,x,f,Other,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,v,d,p,0
4052,4052,4053,f,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,y,d,p,0
4053,4053,4054,f,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,v,p,p,0
4054,4054,4055,f,y,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,v,d,e,1
4055,4055,4056,x,y,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
4056,4056,4057,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,p,p,0
4057,4057,4058,x,f,g,f,Certain Poisonous,f,c,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
4058,4058,4059,x,s,Other,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
4059,4059,4060,x,f,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
4060,4060,4061,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
4061,4061,4062,f,f,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
4062,4062,4063,f,y,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
4063,4063,4064,f,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,y,d,p,0
4064,4064,4065,x,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,g,p,0
4065,4065,4066,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,d,p,0
4066,4066,4067,f,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,d,p,0
4067,4067,4068,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,y,p,p,0
4068,4068,4069,f,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
4069,4069,4070,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,p,p,0
4070,4070,4071,x,y,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,v,p,p,0
4071,4071,4072,f,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,v,p,p,0
4072,4072,4073,f,f,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,p,p,0
4073,4073,4074,f,f,e,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
4074,4074,4075,f,y,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
4075,4075,4076,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,n,p,w,o,Certain Poisonous,h,y,g,p,0
4076,4076,4077,f,y,Certain Edible,f,n,f,c,n,h,e,?,s,f,w,w,p,w,o,Certain Edible,h,y,d,e,1
4077,4077,4078,f,y,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
4078,4078,4079,f,y,y,f,Certain Poisonous,f,c,b,p,e,b,k,k,p,p,p,w,o,Certain Poisonous,h,v,g,p,0
4079,4079,4080,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,g,p,0
4080,4080,4081,x,y,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,y,d,p,0
4081,4081,4082,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,y,p,p,0
4082,4082,4083,f,f,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
4083,4083,4084,x,y,y,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,y,d,p,0
4084,4084,4085,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,p,p,0
4085,4085,4086,x,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,v,p,p,0
4086,4086,4087,x,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
4087,4087,4088,x,f,g,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
4088,4088,4089,f,y,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,y,d,p,0
4089,4089,4090,f,y,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
4090,4090,4091,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,v,d,p,0
4091,4091,4092,f,f,y,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
4092,4092,4093,f,y,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
4093,4093,4094,f,f,g,t,n,f,c,b,w,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
4094,4094,4095,f,y,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,n,p,p,w,o,Certain Poisonous,h,v,g,p,0
4095,4095,4096,x,f,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
